,PRICE,MILEAGE_KM,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,CAR_AGE,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,POWER,LISTING_URL,BRAND
1315,77800.0,34000.0,35320.0,2097.0,5.0,24436.0,15448.0,1317.0,1030.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287435&DL=4561,Honda
1316,76500.0,69870.0,38600.0,1492.0,6.0,30750.0,20926.0,1998.0,1472.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284151&DL=3712,Mazda
1317,118000.0,36000.0,64047.0,1643.0,11.0,58151.0,137670.0,4663.0,2015.0,449.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290380&DL=1376&utm_content=SLeligible,Mercedes-Benz
1318,81800.0,175352.0,50001.0,1187.0,7.0,45236.0,37239.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289587&DL=3074,Mercedes-Benz
1320,103800.0,96000.0,36961.0,1461.0,6.0,34914.0,22865.0,1498.0,1393.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1227468&DL=3037&utm_content=SLeligible,Skoda
1321,84800.0,102000.0,57002.0,857.0,8.0,36580.0,32919.0,2261.0,1560.0,345.0,https://www.sgcarmart.com/used_cars/info.php?ID=1227222&DL=3647&utm_content=SLeligible,Ford
1324,66800.0,122399.0,45009.0,369.0,8.0,36244.0,41966.0,1998.0,1755.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1232095&DL=1418&utm_content=SLeligible,Lexus
1325,148800.0,50000.0,36502.0,2283.0,5.0,49376.0,30808.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1243169&DL=2448&utm_content=SLeligible,Toyota
1326,81800.0,137000.0,56340.0,913.0,8.0,43825.0,40888.0,2494.0,1615.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239714&DL=3709&utm_content=SLeligible,Lexus
1327,52800.0,137000.0,31933.0,1467.0,16.0,15520.0,29568.0,1995.0,1300.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281781&DL=3750&utm_content=SLeligible,BMW
1328,126800.0,137000.0,66387.0,2767.0,11.0,50600.0,38956.0,2979.0,1445.0,315.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239397&DL=3452&utm_content=SLeligible,BMW
1331,62000.0,78900.0,54920.0,769.0,8.0,33712.0,35465.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284354&DL=2389,Mercedes-Benz
1332,44688.0,73000.0,46970.0,371.0,9.0,23529.0,32100.0,1395.0,1450.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290070&DL=4647,Audi
1333,114688.0,60000.0,38000.0,1831.0,5.0,50616.0,32721.0,1499.0,1320.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283424&DL=3368,BMW
1335,70800.0,71324.0,46791.0,1308.0,7.0,29506.0,26517.0,999.0,1315.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1249343&DL=1107&utm_content=SLeligible,Audi
1337,86500.0,63400.0,38501.0,1494.0,6.0,36447.0,26813.0,1969.0,1557.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254666&DL=3507&utm_content=SLeligible,Volvo
1338,118688.0,89954.0,38039.0,1493.0,6.0,50728.0,41483.0,1998.0,1660.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284061&DL=3368,BMW
1340,127800.0,51000.0,31001.0,1460.0,6.0,43995.0,35120.0,1595.0,1435.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287276&DL=2121,Mercedes-Benz
1341,39800.0,58500.0,46502.0,397.0,8.0,18011.0,16278.0,1362.0,1650.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284301&DL=2969,Chevrolet
1342,368800.0,50.0,85010.0,3564.0,1.0,152559.0,62483.0,1984.0,1920.0,261.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271824&DL=1400&utm_content=SLeligible,Porsche
1344,50800.0,79500.0,50789.0,762.0,7.0,23122.0,18583.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289619&DL=3100,Nissan
1345,105000.0,45000.0,47821.0,2624.0,3.0,47767.0,17816.0,999.0,1190.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289323&DL=4550,Volkswagen
1346,68800.0,71000.0,55000.0,1160.0,8.0,37395.0,27417.0,1496.0,1514.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268019&DL=4508&utm_content=SLeligible,Honda
1351,80000.0,189000.0,38137.0,2463.0,13.0,25902.0,29513.0,1598.0,1155.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289782&DL=3727&utm_content=SLeligible,MINI
1352,56588.0,189000.0,27886.0,1858.0,15.0,14279.0,30781.0,1598.0,1205.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290334&DL=4621&utm_content=SLeligible,MINI
1353,89900.0,126855.0,60003.0,580.0,9.0,60871.0,67012.0,2979.0,2025.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271930&DL=4154&utm_content=SLeligible,BMW
1355,111800.0,25000.0,48002.0,2587.0,3.0,47779.0,18150.0,1498.0,1119.0,119.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271690&DL=2397&utm_content=SLeligible,Honda
1357,48800.0,90003.0,48000.0,977.0,8.0,23822.0,17982.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289409&DL=1277,Toyota
1358,185800.0,9000.0,82801.0,2798.0,5.0,97790.0,37856.0,1332.0,1420.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1114845&DL=3405&utm_content=SLeligible,Mercedes-Benz
1359,268000.0,47000.0,57700.0,2677.0,4.0,96163.0,56067.0,1991.0,1660.0,415.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286269&DL=3973,Mercedes-Benz
1360,41800.0,128000.0,56209.0,487.0,9.0,22121.0,28034.0,1595.0,1430.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288292&DL=4412,Mercedes-Benz
1363,80500.0,135000.0,32914.0,2313.0,14.0,20975.0,53923.0,1796.0,1615.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1216919&DL=3301&utm_content=SLeligible,Mercedes-Benz
1365,79800.0,68000.0,46229.0,971.0,8.0,37308.0,35276.0,1984.0,1845.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276271&DL=3564&utm_content=SLeligible,Audi
1367,49800.0,142000.0,32279.0,1641.0,16.0,14636.0,52983.0,2497.0,1605.0,214.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278481&DL=3750&utm_content=SLeligible,BMW
1368,210999.0,95000.0,41510.0,2346.0,4.0,71800.0,48642.0,1998.0,1730.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253217&DL=3892&utm_content=SLeligible,BMW
1369,27800.0,125000.0,72201.0,217.0,10.0,15605.0,28949.0,1798.0,1545.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290205&DL=4343,Audi
1370,91300.0,46090.0,33520.0,2258.0,4.0,31357.0,13891.0,1496.0,1085.0,105.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276856&DL=4508&utm_content=SLeligible,Toyota
1374,59300.0,80250.0,36254.0,1096.0,6.0,21519.0,11683.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285602&DL=2097,Hyundai
1375,47888.0,72000.0,45652.0,970.0,8.0,19520.0,21444.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287841&DL=3456,Honda
1376,97200.0,98217.0,32551.0,1551.0,6.0,43434.0,35811.0,1499.0,1430.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286421&DL=3613,BMW
1377,132777.0,117000.0,56000.0,792.0,8.0,92818.0,89948.0,2996.0,1940.0,268.0,https://www.sgcarmart.com/used_cars/info.php?ID=1263303&DL=2689&utm_content=SLeligible,Mercedes-Benz
1378,46800.0,96000.0,50951.0,946.0,8.0,18780.0,19198.0,1496.0,1130.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1222225&DL=1091&utm_content=SLeligible,Honda
1380,74800.0,75168.0,46229.0,730.0,8.0,35872.0,36219.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289659&DL=4454,Mercedes-Benz
1381,77777.0,255099.0,38712.0,1493.0,16.0,15951.0,39284.0,2362.0,1920.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282647&DL=1000&utm_content=SLeligible,Toyota
1383,60800.0,110888.0,47000.0,796.0,8.0,32382.0,35465.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276316&DL=4313&utm_content=SLeligible,Mercedes-Benz
1384,68800.0,120000.0,35411.0,1827.0,15.0,17832.0,43784.0,1796.0,1490.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274494&DL=2541&utm_content=SLeligible,Mercedes-Benz
1385,99800.0,89000.0,31302.0,1642.0,6.0,35183.0,27123.0,1395.0,1604.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268150&DL=3337&utm_content=SLeligible,Skoda
1387,127777.0,31981.0,40690.0,2346.0,5.0,55661.0,33562.0,1499.0,1320.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288310&DL=2792,BMW
1388,34800.0,153000.0,59200.0,611.0,9.0,20438.0,22664.0,1498.0,1450.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284486&DL=3792,Volvo
1389,86888.0,85392.0,25556.0,1678.0,6.0,25903.0,19971.0,1597.0,1249.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259895&DL=4332&utm_content=SLeligible,Honda
1390,32800.0,112298.0,57301.0,580.0,9.0,19627.0,22664.0,1498.0,1450.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289946&DL=1061,Volvo
1391,159800.0,128000.0,97176.0,3013.0,12.0,80563.0,101831.0,4395.0,1945.0,552.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285247&DL=1339&utm_content=SLeligible,BMW
1392,54500.0,93000.0,44002.0,1217.0,7.0,24962.0,15794.0,1591.0,1295.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265030&DL=1028&utm_content=SLeligible,Kia
1393,82800.0,50000.0,26659.0,1826.0,5.0,26218.0,16971.0,1498.0,1088.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282695&DL=3626,Honda
1397,58800.0,130000.0,25525.0,1493.0,15.0,12644.0,13556.0,1490.0,1060.0,99.0,https://www.sgcarmart.com/used_cars/info.php?ID=1262833&DL=3004&utm_content=SLeligible,Suzuki
1403,143800.0,49000.0,45012.0,2431.0,4.0,60997.0,35079.0,1499.0,1430.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277756&DL=2389&utm_content=SLeligible,BMW
1406,85800.0,98980.0,32551.0,1554.0,6.0,36989.0,29207.0,1598.0,1300.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1230462&DL=3602&utm_content=SLeligible,Peugeot
1407,78800.0,110000.0,42283.0,2557.0,13.0,29749.0,23441.0,1598.0,1105.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1257646&DL=3662&utm_content=SLeligible,MINI
1408,50800.0,25700.0,37000.0,1467.0,6.0,18381.0,13881.0,1193.0,940.0,79.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283961&DL=2817,Mitsubishi
1410,124800.0,75000.0,35403.0,1463.0,6.0,55982.0,45320.0,1998.0,1540.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259537&DL=4327&utm_content=SLeligible,BMW
1411,97800.0,137749.0,26301.0,1831.0,6.0,38214.0,29536.0,1499.0,1380.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282775&DL=4162,BMW
1413,249800.0,30000.0,10937.0,3161.0,48.0,9520.0,12678.0,6749.0,2165.0,214.0,https://www.sgcarmart.com/used_cars/info.php?ID=1254367&DL=3484,Rolls-Royce
1414,85000.0,86506.0,31302.0,1640.0,6.0,31662.0,23548.0,1395.0,1320.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289457&DL=3597,Audi
1415,85800.0,85888.0,37989.0,1550.0,6.0,29964.0,19433.0,1998.0,1480.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276566&DL=2969&utm_content=SLeligible,Mitsubishi
1419,116800.0,156358.0,48109.0,1307.0,7.0,60729.0,52579.0,1991.0,1605.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273112&DL=4162&utm_content=SLeligible,Mercedes-Benz
1420,76800.0,77000.0,29159.0,1887.0,5.0,21929.0,19117.0,998.0,1185.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280017&DL=1360&utm_content=SLeligible,Kia
1421,83800.0,95000.0,54000.0,1125.0,7.0,45480.0,37239.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1234612&DL=3495&utm_content=SLeligible,Mercedes-Benz
1422,155999.0,45000.0,49001.0,2434.0,4.0,56190.0,27788.0,1395.0,1545.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290134&DL=2003,Audi
1426,45800.0,122000.0,46970.0,372.0,9.0,22886.0,27677.0,1499.0,1425.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284708&DL=3415,BMW
1427,203888.0,12000.0,118001.0,2929.0,3.0,143099.0,41719.0,1998.0,1490.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282920&DL=1000&utm_content=SLeligible,BMW
1429,104888.0,163000.0,34935.0,2342.0,14.0,22550.0,62923.0,2773.0,1730.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289459&DL=3811&utm_content=SLeligible,Audi
1430,57800.0,87000.0,51106.0,1128.0,8.0,23629.0,16839.0,1498.0,1046.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252162&DL=3037&utm_content=SLeligible,Honda
1432,122900.0,110000.0,38504.0,2349.0,5.0,44877.0,24814.0,1595.0,435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280589&DL=3271&utm_content=SLeligible,Mercedes-Benz
1434,199800.0,9000.0,46002.0,2196.0,4.0,71859.0,44107.0,1984.0,1435.0,194.0,https://www.sgcarmart.com/used_cars/info.php?ID=1217879&DL=4075&utm_content=SLeligible,Audi
1436,158800.0,76000.0,31302.0,1640.0,6.0,63978.0,55074.0,1998.0,1715.0,248.0,https://www.sgcarmart.com/used_cars/info.php?ID=1234850&DL=3415&utm_content=SLeligible,BMW
1439,135000.0,73828.0,31001.0,1709.0,6.0,49554.0,41424.0,1998.0,1660.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1262268&DL=2792&utm_content=SLeligible,BMW
1440,152788.0,106000.0,39406.0,1919.0,5.0,64787.0,47664.0,2487.0,1620.0,203.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253395&DL=4108&utm_content=SLeligible,Lexus
1441,115000.0,52000.0,33009.0,2037.0,5.0,39673.0,25738.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1112569&DL=1398&utm_content=SLeligible,Mercedes-Benz
1442,120000.0,19683.0,33000.0,2284.0,5.0,31604.0,23100.0,1460.0,1090.0,100.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289770&DL=1000&utm_content=SLeligible,Suzuki
1445,105600.0,155000.0,58124.0,2707.0,13.0,43330.0,54311.0,2967.0,1735.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1163532&DL=3414&utm_content=SLeligible,Jaguar
1446,36800.0,100000.0,54301.0,635.0,9.0,20338.0,19666.0,1497.0,1160.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252193&DL=2349&utm_content=SLeligible,Honda
1447,27800.0,36000.0,72890.0,216.0,10.0,20126.0,27619.0,2494.0,1470.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289644&DL=4419,Toyota
1449,37800.0,130000.0,55001.0,635.0,9.0,22226.0,21859.0,2360.0,1530.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289674&DL=1137,Mitsubishi
1452,57388.0,80200.0,46791.0,1305.0,7.0,22449.0,18524.0,999.0,1257.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285611&DL=4031,Volkswagen
1453,79300.0,112000.0,36426.0,1490.0,6.0,36268.0,27233.0,999.0,1315.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284007&DL=4508,Audi
1454,24998.0,139927.0,57199.0,369.0,9.0,14120.0,19589.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287299&DL=3382,Toyota
1455,102800.0,232000.0,38712.0,1493.0,16.0,15951.0,46011.0,1998.0,1550.0,276.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290190&DL=2875&utm_content=SLeligible,Mitsubishi
1460,41800.0,117284.0,52668.0,919.0,8.0,18505.0,18188.0,1197.0,1229.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284719&DL=3333,Volkswagen
1462,157000.0,64500.0,54406.0,1126.0,8.0,93028.0,80594.0,2996.0,1870.0,362.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289493&DL=1000&utm_content=SLeligible,Mercedes-Benz
1463,42800.0,115000.0,52301.0,829.0,8.0,23508.0,18881.0,1497.0,1160.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277299&DL=2140&utm_content=SLeligible,Honda
1465,155500.0,74000.0,50101.0,1220.0,7.0,86473.0,74893.0,2979.0,2025.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283422&DL=1000&utm_content=SLeligible,BMW
1466,62800.0,66000.0,36001.0,1253.0,7.0,19355.0,20296.0,1496.0,1320.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1196523&DL=3466&utm_content=SLeligible,Toyota
1469,73000.0,99000.0,25556.0,1466.0,5.0,22239.0,13936.0,1496.0,1085.0,105.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270936&DL=3754&utm_content=SLeligible,Toyota
1470,127800.0,6000.0,96501.0,2953.0,2.0,90442.0,15432.0,1490.0,1110.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289036&DL=1015,Toyota
1471,44800.0,137500.0,26175.0,1827.0,15.0,13181.0,11532.0,1598.0,1360.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285243&DL=3647&utm_content=SLeligible,Chevrolet
1473,39800.0,144000.0,59200.0,576.0,9.0,15500.0,20559.0,1198.0,1175.0,100.0,https://www.sgcarmart.com/used_cars/info.php?ID=1228515&DL=1000&utm_content=SLeligible,MINI
1474,156800.0,25500.0,35889.0,2255.0,5.0,57288.0,38951.0,1998.0,1390.0,189.0,https://www.sgcarmart.com/used_cars/info.php?ID=1243225&DL=3149&utm_content=SLeligible,MINI
1476,119800.0,92133.0,42002.0,1915.0,5.0,49938.0,33306.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285076&DL=2389,Toyota
1477,80800.0,115300.0,38610.0,403.0,9.0,37066.0,44002.0,1991.0,1735.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275647&DL=3712&utm_content=SLeligible,Mercedes-Benz
1478,79000.0,92000.0,33018.0,1494.0,16.0,16274.0,42204.0,2996.0,1430.0,214.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289333&DL=3519&utm_content=SLeligible,BMW
1479,51800.0,115000.0,55501.0,883.0,8.0,29261.0,24148.0,2360.0,1530.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281435&DL=1360,Mitsubishi
1480,58600.0,87700.0,48826.0,1614.0,11.0,43288.0,21480.0,1390.0,1417.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235013&DL=3554&utm_content=SLeligible,Volkswagen
1481,115800.0,139500.0,62140.0,490.0,9.0,89138.0,96961.0,2996.0,1935.0,328.0,https://www.sgcarmart.com/used_cars/info.php?ID=1182591&DL=2976&utm_content=SLeligible,Mercedes-Benz
1482,60800.0,149000.0,54556.0,1131.0,8.0,37040.0,31412.0,1798.0,1480.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267106&DL=2440&utm_content=SLeligible,Volkswagen
1483,79000.0,84300.0,38200.0,1365.0,7.0,30829.0,23606.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1244021&DL=3712&utm_content=SLeligible,Mercedes-Benz
1484,110000.0,95000.0,47002.0,1365.0,7.0,48383.0,39354.0,1595.0,1505.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289663&DL=4528,Mercedes-Benz
1485,96800.0,200000.0,58124.0,2707.0,13.0,43330.0,85329.0,2997.0,1850.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282444&DL=1000&utm_content=SLeligible,Mercedes-Benz
1486,178888.0,42001.0,40000.0,1980.0,5.0,67754.0,50706.0,1998.0,1600.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289035&DL=2191,MINI
1488,68555.0,90640.0,49000.0,1251.0,7.0,29940.0,19955.0,1798.0,1355.0,140.0,https://www.sgcarmart.com/used_cars/info.php?ID=1241196&DL=1290&utm_content=SLeligible,Toyota
1489,57800.0,79000.0,30209.0,1615.0,6.0,16900.0,13849.0,1193.0,940.0,79.0,https://www.sgcarmart.com/used_cars/info.php?ID=1231025&DL=3845&utm_content=SLeligible,Mitsubishi
1491,69998.0,108209.0,33568.0,2227.0,14.0,20674.0,23650.0,2198.0,1490.0,182.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288842&DL=3382&utm_content=SLeligible,Alfa
1494,55800.0,60000.0,49809.0,1642.0,11.0,45197.0,21364.0,1395.0,1249.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289113&DL=4211&utm_content=SLeligible,Volkswagen
1495,88800.0,110000.0,47002.0,1344.0,8.0,40983.0,31675.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286868&DL=1137,Toyota
1496,39800.0,126329.0,66751.0,7.0,10.0,30066.0,39966.0,2494.0,1615.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290410&DL=1061,Lexus
1497,183888.0,45000.0,34400.0,1527.0,7.0,87399.0,73646.0,2996.0,1690.0,362.0,https://www.sgcarmart.com/used_cars/info.php?ID=1153028&DL=3579&utm_content=SLeligible,Mercedes-Benz
1498,51688.0,82000.0,45201.0,1159.0,8.0,25121.0,16547.0,1598.0,1205.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289157&DL=3368,Nissan
1503,51800.0,152000.0,36888.0,1556.0,16.0,15746.0,38729.0,1995.0,1390.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1267869&DL=4327&utm_content=SLeligible,BMW
1504,184800.0,69000.0,50100.0,2469.0,4.0,75748.0,45501.0,1998.0,1685.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286406&DL=2389,BMW
1507,68800.0,64500.0,30209.0,1647.0,6.0,17816.0,15812.0,1318.0,1052.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289920&DL=4225,Honda
1508,82800.0,153000.0,40714.0,2433.0,13.0,27306.0,46508.0,2497.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272510&DL=3750&utm_content=SLeligible,BMW
1511,130800.0,75960.0,31001.0,1702.0,6.0,53312.0,45320.0,1998.0,1540.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273250&DL=3426&utm_content=SLeligible,BMW
1512,250800.0,27000.0,120889.0,3318.0,3.0,150959.0,43508.0,1332.0,1555.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288912&DL=4245,Mercedes-Benz
1513,60800.0,136055.0,54000.0,1097.0,7.0,29200.0,19955.0,1798.0,1360.0,140.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239475&DL=1009&utm_content=SLeligible,Toyota
1514,82800.0,81000.0,38830.0,1134.0,6.0,39771.0,32596.0,1499.0,1480.0,100.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283717&DL=2050,BMW
1515,117800.0,38000.0,44589.0,2222.0,3.0,34742.0,18637.0,1598.0,1280.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235554&DL=2448&utm_content=SLeligible,Hyundai
1517,101800.0,98000.0,55501.0,884.0,9.0,42377.0,40106.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290319&DL=4362,Toyota
1518,42888.0,86000.0,50000.0,884.0,9.0,16734.0,17410.0,1496.0,1130.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287842&DL=3456,Honda
1520,164800.0,20000.0,72996.0,2983.0,2.0,87163.0,31853.0,1332.0,1405.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1224568&DL=1043&utm_content=SLeligible,Mercedes-Benz
1522,69288.0,136000.0,32914.0,2285.0,15.0,20803.0,49913.0,2996.0,1760.0,214.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274372&DL=3750&utm_content=SLeligible,BMW
1523,174800.0,64661.0,38501.0,1499.0,6.0,102554.0,84390.0,1998.0,1720.0,254.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273010&DL=3810&utm_content=SLeligible,BMW
1525,71800.0,118000.0,49996.0,1281.0,7.0,35669.0,32727.0,1395.0,1450.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288788&DL=4453,Audi
1526,122000.0,117223.0,40714.0,2433.0,13.0,27306.0,98634.0,4395.0,1940.0,402.0,https://www.sgcarmart.com/used_cars/info.php?ID=1252892&DL=1368&utm_content=SLeligible,BMW
1528,150888.0,7600.0,101000.0,3410.0,2.0,111605.0,21506.0,999.0,1332.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273684&DL=4092&utm_content=SLeligible,Skoda
1529,63800.0,117000.0,34110.0,1520.0,7.0,31150.0,22891.0,1199.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282977&DL=1000&utm_content=SLeligible,Peugeot
1530,35000.0,277000.0,44081.0,1217.0,17.0,14963.0,13332.0,1586.0,1220.0,100.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286365&DL=1000&utm_content=SLeligible,Suzuki
1539,62800.0,102000.0,51506.0,912.0,8.0,28677.0,27886.0,1595.0,1430.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286333&DL=3089,Mercedes-Benz
1540,76800.0,137000.0,34935.0,2342.0,14.0,22550.0,54487.0,1984.0,1315.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1193773&DL=2296&utm_content=SLeligible,Audi
