,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,POWER,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
3024,https://www.sgcarmart.com/used_cars/info.php?ID=1236678&DL=4319&utm_content=SLeligible,2018,75000,16990,25-May-2018,82000,2018,974,Auto,22594,18/04/2024,,,120,38000,1496,1797,1440,1,SUV
3025,https://www.sgcarmart.com/used_cars/info.php?ID=1138126&DL=3587,Volkswagen,38888,32350,27-Mar-2015,172907,2014,1182,Auto,14637,18/04/2024,,,103,64700,38,1598,1601,2,MPV
3026,https://www.sgcarmart.com/used_cars/info.php?ID=1289902&DL=1368,Kia,3444,,21-May-2009,208279,2009,1107,Auto,86,18/04/2024,14731,14731,124,13088,2,1591,1251,2,Mid-Sized Sedan
3027,https://www.sgcarmart.com/used_cars/info.php?ID=1281591&DL=3456,Hyundai,56888,12930,23-May-2018,43168,2018,608,Auto,21283,18/04/2024,7871,7871,98,38510,1494,1368,1115,1,Mid-Sized Sedan
3028,https://www.sgcarmart.com/used_cars/info.php?ID=1290119&DL=1155,BMW,88800,17530,09-Mar-2018,103700,2018,684,Auto,43235,18/04/2024,35132,41185,138,42322,1104,1499,1430,3,SUV
3029,https://www.sgcarmart.com/used_cars/info.php?ID=1280975&DL=4025,Toyota,120800,14760,28-Oct-2021,37000,2021,742,Auto,50648,18/04/2024,19346,19346,128,48000,2744,1598,1315,1,Mid-Sized Sedan
3030,https://www.sgcarmart.com/used_cars/info.php?ID=1221769&DL=4343,MINI,24800,19410,29-Oct-2014,,2013,742,Auto,17911,18/04/2024,26476,29067,118,63880,180,1598,1295,4,Hatchback
3031,https://www.sgcarmart.com/used_cars/info.php?ID=1289449&DL=4454&utm_content=SLeligible,Maserati,190800,19070,03-Jun-2014,133637,2014,2362,Auto,,18/04/2024,71499,100699,325,,0,2979,1850,4,Luxury Sedan
3032,https://www.sgcarmart.com/used_cars/info.php?ID=1216960&DL=2200&utm_content=SLeligible,Porsche,738000,65450,24-Jul-2023,1888,2022,,Auto,285963,18/04/2024,,,683,95856,3380,,2370,1,Sports
3033,https://www.sgcarmart.com/used_cars/info.php?ID=1201579&DL=1127&utm_content=SLeligible,Honda,230800,22960,09-Jun-2023,5000,2021,1204,Auto,134586,18/04/2024,,,324,113034,3316,1993,1890,1,MPV
3034,https://www.sgcarmart.com/used_cars/info.php?ID=1281917&DL=1213,Mercedes-Benz,172800,20800,09-Sep-2021,37806,2021,586,Auto,61938,18/04/2024,32878,38030,128,45189,2676,1332,1410,1,Luxury Sedan
3035,https://www.sgcarmart.com/used_cars/info.php?ID=1288870&DL=3089&utm_content=SLeligible,BMW,82800,13620,17-May-2010,,2010,2514,Auto,20408,18/04/2024,42430,42430,201,33568,2198,2497,1430,,Sports Car
3036,https://www.sgcarmart.com/used_cars/info.php?ID=1256937&DL=1463&utm_content=SLeligible,Mercedes-Benz,190999,25030,27-Oct-2020,65000,2020,1202,Auto,65669,18/04/2024,45196,55275,194,37102,2378,1991,1730,1,SUV
3037,https://www.sgcarmart.com/used_cars/info.php?ID=1289987&DL=3570,Volvo,131888,19890,20-Feb-2020,47876,2019,1176,Auto,42695,18/04/2024,28071,31300,187,32889,1826,1969,1695,2,SUV
3038,https://www.sgcarmart.com/used_cars/info.php?ID=1255439&DL=3547&utm_content=SLeligible,Mercedes-Benz,138800,23270,06-May-2019,20000,2018,740,Auto,49405,18/04/2024,36172,42641,154,34509,1832,1595,1490,1,Luxury Sedan
3039,https://www.sgcarmart.com/used_cars/info.php?ID=1251597&DL=1032&utm_content=SLeligible,Toyota,119800,18610,30-Aug-2019,18602,2018,976,Manual,50607,18/04/2024,34180,39852,209,38602,1946,1798,1120,2,Hatchback
3040,https://www.sgcarmart.com/used_cars/info.php?ID=1284844&DL=3750&utm_content=SLeligible,Toyota,51800,10290,26-Nov-2009,148000,2009,1113,Auto,13181,18/04/2024,17853,17853,107,26175,1827,1598,1195,3,Mid-Sized Sedan
3041,https://www.sgcarmart.com/used_cars/info.php?ID=1182086&DL=1010&utm_content=SLeligible,Subaru,33800,15770,26-Dec-2015,111180,2015,1208,Auto,16005,18/04/2024,14358,14358,147,48043,612,1995,1566,1,SUV
3042,https://www.sgcarmart.com/used_cars/info.php?ID=1242081&DL=4382&utm_content=SLeligible,Subaru,41800,15460,20-May-2016,89000,2016,1210,Auto,22124,18/04/2024,19148,19148,237,51010,761,1998,1682,4,SUV
3043,https://www.sgcarmart.com/used_cars/info.php?ID=1253629&DL=4449&utm_content=SLeligible,Tesla,205000,20570,18-Aug-2023,7000,2023,2135,Auto,129626,18/04/2024,,,278,118002,3375,,1760,1,Luxury
3044,https://www.sgcarmart.com/used_cars/info.php?ID=1283973&DL=2729,Citroen,83800,15020,21-Feb-2019,63000,2018,508,Auto,28089,18/04/2024,21434,22008,128,26170,1462,1199,1317,1,MPV
3045,https://www.sgcarmart.com/used_cars/info.php?ID=1290045&DL=4498&utm_content=SLeligible,Volkswagen,55800,11150,27-Feb-2015,170000,2014,508,Auto,,18/04/2024,18127,5000,103,,1825,1197,1229,4,Hatchback
3046,https://www.sgcarmart.com/used_cars/info.php?ID=1254314&DL=2952&utm_content=SLeligible,Mercedes-Benz,134500,13440,04-Jun-2014,125000,2014,1202,Auto,,18/04/2024,46713,52399,207,,0,1991,1680,2,Luxury Sedan
3047,https://www.sgcarmart.com/used_cars/info.php?ID=1281760&DL=2049,Nissan,36800,13690,16-May-2016,117000,2016,742,Auto,20016,18/04/2024,16807,16807,113,47889,737,1598,1205,3,Mid-Sized Sedan
3048,https://www.sgcarmart.com/used_cars/info.php?ID=1289751&DL=4075,Honda,30800,14570,05-Feb-2016,126000,2015,682,Auto,13433,18/04/2024,19156,9156,128,46651,642,1496,1190,4,SUV
3049,https://www.sgcarmart.com/used_cars/info.php?ID=1289013&DL=3269,Mercedes-Benz,65888,19370,01-Aug-2016,121660,2016,1202,Auto,38759,18/04/2024,40194,43272,181,56000,823,1991,1465,2,Luxury Sedan
3050,https://www.sgcarmart.com/used_cars/info.php?ID=1289069&DL=4652,Honda,13800,17670,29-Jan-2010,,2008,1026,Auto,2527,18/04/2024,23251,23251,118,16184,270,1497,1115,5,Hatchback
3051,https://www.sgcarmart.com/used_cars/info.php?ID=1261035&DL=4508&utm_content=SLeligible,BMW,55300,16930,28-Oct-2016,99852,2016,1082,Auto,28062,18/04/2024,,,113,51507,919,1496,1480,1,MPV
3052,https://www.sgcarmart.com/used_cars/info.php?ID=1278616&DL=4309&utm_content=SLeligible,2018,76000,15890,14-Mar-2018,35178,2018,508,Auto,33299,18/04/2024,25647,27906,113,38830,1099,1197,1385,1,SUV
3053,https://www.sgcarmart.com/used_cars/info.php?ID=1262246&DL=4114&utm_content=SLeligible,Honda,61800,12790,16-Feb-2009,160000,2008,1815,Auto,15433,18/04/2024,21562,21562,154,31933,1738,1998,1430,5,Hatchback
3054,https://www.sgcarmart.com/used_cars/info.php?ID=1270938&DL=4405&utm_content=SLeligible,Honda,131000,13090,04-Dec-2014,105000,2014,1630,Auto,,18/04/2024,27519,30527,172,,0,2356,1855,2,MPV
3055,https://www.sgcarmart.com/used_cars/info.php?ID=1253336&DL=2038,Volvo,255000,25490,02-Oct-2023,9000,2022,4180,Auto,129222,18/04/2024,,,402,144640,3438,,2145,1,SUV
3056,https://www.sgcarmart.com/used_cars/info.php?ID=1289743&DL=2189,Mercedes-Benz,117800,20430,21-Dec-2018,87000,2018,740,Auto,46237,18/04/2024,37480,44472,154,32302,1702,1595,1425,2,Luxury Sedan
3057,https://www.sgcarmart.com/used_cars/info.php?ID=1257764&DL=3718&utm_content=SLeligible,Toyota,64500,12840,27-Apr-2009,169000,2009,1815,Auto,17793,18/04/2024,23511,23511,147,35411,1833,1998,1540,6,MPV
3058,https://www.sgcarmart.com/used_cars/info.php?ID=1225756&DL=1339&utm_content=SLeligible,Land,145800,25970,10-Oct-2017,,2017,3376,Auto,89211,18/04/2024,,,254,49000,1246,2993,2298,2,SUV
3059,https://www.sgcarmart.com/used_cars/info.php?ID=1283214&DL=1000&utm_content=SLeligible,BMW,40000,17450,28-Sep-2015,111111,2015,684,Auto,24947,18/04/2024,30433,29607,134,60001,524,1499,1425,2,Luxury Sedan
3060,https://www.sgcarmart.com/used_cars/info.php?ID=1262890&DL=3647&utm_content=SLeligible,Renault,55800,13670,31-Oct-2017,103000,2017,508,Auto,24452,18/04/2024,19990,14990,130,41617,1277,1197,1315,1,Mid-Sized Sedan
3061,https://www.sgcarmart.com/used_cars/info.php?ID=1245674&DL=3887&utm_content=SLeligible,BMW,150388,18870,14-Jan-2021,29000,2020,684,Auto,67793,18/04/2024,38813,46339,138,49001,2436,1499,1430,2,SUV
3062,https://www.sgcarmart.com/used_cars/info.php?ID=1274339&DL=2303&utm_content=SLeligible,Mercedes-Benz,185800,22220,18-Nov-2021,35200,2020,586,Auto,74969,18/04/2024,30367,34514,160,64700,2735,1332,1555,1,SUV
3063,https://www.sgcarmart.com/used_cars/info.php?ID=1268291&DL=1339&utm_content=SLeligible,Mercedes-Benz,129800,17410,14-Dec-2011,164910,2011,4113,Auto,43330,18/04/2024,72257,72257,301,58124,2707,3498,1540,4,Sports Car
3064,https://www.sgcarmart.com/used_cars/info.php?ID=1289907&DL=1032,Nissan,32800,11760,16-May-2016,79707,2016,242,Auto,16490,18/04/2024,16807,16807,113,30889,737,1598,1205,2,Mid-Sized Sedan
3065,https://www.sgcarmart.com/used_cars/info.php?ID=1286616&DL=3887,Honda,34500,16430,03-Feb-2016,76000,2015,682,Auto,13591,18/04/2024,20020,10028,128,45002,640,1496,1190,1,SUV
3066,https://www.sgcarmart.com/used_cars/info.php?ID=1284173&DL=3811,Toyota,46888,21060,25-Jun-2015,108000,2015,1638,Auto,33036,18/04/2024,37090,43926,167,75000,431,2362,1775,1,MPV
3067,https://www.sgcarmart.com/used_cars/info.php?ID=1281405&DL=1344&utm_content=SLeligible,Mercedes-Benz,129800,12970,22-Jul-2014,,2014,740,Auto,,18/04/2024,32708,32792,154,,0,1595,1505,4,Luxury Sedan
3068,https://www.sgcarmart.com/used_cars/info.php?ID=1285571&DL=2341,Mercedes-Benz,69800,19410,10-Mar-2017,65000,2016,740,Auto,30415,18/04/2024,28839,27375,120,48401,739,1595,1430,1,Luxury Sedan
3069,https://www.sgcarmart.com/used_cars/info.php?ID=1220887&DL=4517&utm_content=SLeligible,Toyota,101000,13550,26-Jul-2021,23500,2021,682,Auto,36471,18/04/2024,17515,5000,107,45001,2652,1496,1090,1,Mid-Sized Sedan
3070,https://www.sgcarmart.com/used_cars/info.php?ID=1284096&DL=3318&utm_content=SLeligible,BMW,172800,17270,15-Jul-2014,39500,2013,2382,Auto,,18/04/2024,77398,111317,254,,0,2996,1790,1,Luxury Sedan
3071,https://www.sgcarmart.com/used_cars/info.php?ID=1287128&DL=2440,Toyota,50800,18780,24-Mar-2016,84000,2015,1196,Auto,24725,18/04/2024,30114,29160,148,45009,400,1986,1610,1,SUV
3072,https://www.sgcarmart.com/used_cars/info.php?ID=1288942&DL=2650,BMW,61800,15830,19-May-2017,,2017,1082,Auto,32661,18/04/2024,,,113,51106,1125,1496,1480,1,MPV
3073,https://www.sgcarmart.com/used_cars/info.php?ID=1141160&DL=1339,BMW,85800,,27-Jun-2014,104920,2013,2362,Auto,59697,18/04/2024,80470,116846,301,67334,68,2979,2070,2,SUV
3074,https://www.sgcarmart.com/used_cars/info.php?ID=1276994&DL=1000&utm_content=SLeligible,Mercedes-Benz,40000,20440,12-Aug-2015,105000,2015,740,Auto,22156,18/04/2024,28034,26248,120,58700,459,1595,1430,3,Luxury Sedan
3075,https://www.sgcarmart.com/used_cars/info.php?ID=1289472&DL=4413,Mercedes-Benz,223800,23460,13-Oct-2022,,2021,1202,Auto,120486,18/04/2024,40904,49266,221,98389,3074,1991,1490,1,Luxury Sedan
3076,https://www.sgcarmart.com/used_cars/info.php?ID=1284630&DL=1032,Mitsubishi,47800,12220,02-Jan-2018,73288,2017,506,Auto,18730,18/04/2024,13499,5000,79,41761,1339,1193,940,2,Mid-Sized Sedan
3077,https://www.sgcarmart.com/used_cars/info.php?ID=1286854&DL=2341,Volkswagen,21800,14830,11-Jun-2015,,2014,620,Auto,12852,18/04/2024,19625,9625,120,66000,398,1390,1417,1,Mid-Sized Sedan
3078,https://www.sgcarmart.com/used_cars/info.php?ID=1264094&DL=1106&utm_content=SLeligible,Toyota,97999,15220,30-Dec-2019,,2019,742,Auto,35593,18/04/2024,21754,22456,128,32889,2066,1598,1315,1,Mid-Sized Sedan
3079,https://www.sgcarmart.com/used_cars/info.php?ID=1289171&DL=3722,Hyundai,95800,13830,27-Nov-2020,39400,2020,242,Auto,20198,18/04/2024,18693,8693,120,20690,2408,1598,1280,1,Mid-Sized Sedan
3080,https://www.sgcarmart.com/used_cars/info.php?ID=1289401&DL=4286,Volkswagen,23000,21620,27-Feb-2015,165000,2014,624,Auto,9317,18/04/2024,22709,8793,120,57199,8,1395,1249,5,Hatchback
3081,https://www.sgcarmart.com/used_cars/info.php?ID=1175988&DL=3118&utm_content=SLeligible,Rolls-Royce,550000,61670,18-Mar-2013,70000,2012,9605,Auto,95346,18/04/2024,351325,351325,563,106916,2927,6592,2360,2,Luxury Sedan
3082,https://www.sgcarmart.com/used_cars/info.php?ID=1282796&DL=1000,Audi,79888,66030,09-Dec-2014,,2014,2380,Auto,42294,18/04/2024,57284,75112,348,73900,210,2995,1970,1,SUV
3083,https://www.sgcarmart.com/used_cars/info.php?ID=1290268&DL=1000,Mercedes-Benz,40000,,08-Jul-2014,74000,2014,740,Auto,13046,18/04/2024,29083,22717,120,76999,69,1595,1430,2,Luxury Sedan
3084,https://www.sgcarmart.com/used_cars/info.php?ID=1281666&DL=1028,Infiniti,48800,15930,31-Mar-2016,128000,2016,1202,Auto,27071,18/04/2024,31103,35545,207,38610,397,1991,1644,2,Luxury Sedan
3085,https://www.sgcarmart.com/used_cars/info.php?ID=1225252&DL=2783,Chevrolet,23777,12600,15-Jul-2015,64315,2015,604,Auto,17098,18/04/2024,16339,16339,138,65501,431,1362,1440,1,Mid-Sized Sedan
3086,https://www.sgcarmart.com/used_cars/info.php?ID=1289421&DL=3989&utm_content=SLeligible,Subaru,46800,13690,19-Sep-2007,,2007,1113,Manual,15072,18/04/2024,10074,11082,93,44081,1245,1597,1260,5,Mid-Sized Sedan
3087,https://www.sgcarmart.com/used_cars/info.php?ID=1270639&DL=4449&utm_content=SLeligible,Porsche,180000,35200,16-Mar-2018,91000,2017,1194,Auto,70277,18/04/2024,62656,84781,248,38801,1101,1984,1845,3,SUV
3088,https://www.sgcarmart.com/used_cars/info.php?ID=1283819&DL=3759,MINI,42800,17400,27-Apr-2016,109000,2016,684,Auto,18642,18/04/2024,23737,15232,134,47000,738,1499,1175,3,Hatchback
3089,https://www.sgcarmart.com/used_cars/info.php?ID=1270543&DL=3507&utm_content=SLeligible,BMW,105500,26970,26-Apr-2017,62200,2016,1210,Auto,47763,18/04/2024,40118,48166,181,54501,1102,1997,1735,1,SUV
3090,https://www.sgcarmart.com/used_cars/info.php?ID=1264359&DL=1000&utm_content=SLeligible,Mercedes-Benz,40800,17860,26-Oct-2006,170000,2006,3573,Auto,11797,18/04/2024,81938,90132,227,51630,823,2997,1850,3,Luxury Sedan
3091,https://www.sgcarmart.com/used_cars/info.php?ID=1113548&DL=2029&utm_content=SLeligible,Toyota,115000,14000,29-Mar-2022,200,2021,680,Auto,51431,18/04/2024,21811,7536,118,57599,2585,1490,1120,1,SUV
3092,https://www.sgcarmart.com/used_cars/info.php?ID=1290053&DL=1024,Nissan,57800,16340,28-Mar-2017,80000,2017,1210,Auto,27373,18/04/2024,19507,19507,142,53300,769,1997,1379,1,SUV
3093,https://www.sgcarmart.com/used_cars/info.php?ID=1265560&DL=1000&utm_content=SLeligible,Audi,142800,20770,24-Mar-2020,70000,2019,1194,Auto,47201,18/04/2024,33713,39199,187,30012,1860,1984,1480,2,Luxury Sedan
3094,https://www.sgcarmart.com/used_cars/info.php?ID=1263050&DL=2029&utm_content=SLeligible,Honda,103800,15550,15-Jul-2020,,2018,682,Auto,31938,18/04/2024,,,,34989,2256,1496,1190,1,Stationwagon
3095,https://www.sgcarmart.com/used_cars/info.php?ID=1199749&DL=4323&utm_content=SLeligible,Audi,80800,14160,03-Sep-2010,134000,2010,1672,Auto,22435,18/04/2024,38036,38036,207,39313,2068,1984,1755,5,SUV
3096,https://www.sgcarmart.com/used_cars/info.php?ID=1286393&DL=1368,Chevrolet,48000,12890,29-May-2017,109353,2017,604,Auto,27416,18/04/2024,15864,15864,138,55000,1125,1362,1650,1,MPV
3097,https://www.sgcarmart.com/used_cars/info.php?ID=1282329&DL=4074&utm_content=SLeligible,Mercedes-Benz,102800,16130,04-Apr-2011,169000,2010,1266,Auto,20975,18/04/2024,60748,60748,201,32914,2313,1796,1650,4,Luxury Sedan
3098,https://www.sgcarmart.com/used_cars/info.php?ID=1289610&DL=3003,Porsche,1180,107100,13-Jul-2023,1017,2023,3944,Manual,380099,18/04/2024,200525,381155,502,102002,3349,3996,1493,2,Sports Car
3099,https://www.sgcarmart.com/used_cars/info.php?ID=1273756&DL=4400&utm_content=SLeligible,BMW,126888,16530,30-Oct-2020,47500,2019,684,Auto,54691,18/04/2024,32721,37810,138,40301,2371,1499,1320,2,Hatchback
3100,https://www.sgcarmart.com/used_cars/info.php?ID=1289596&DL=4648,Chevrolet,9800,11320,03-Mar-2010,120023,2010,1113,Manual,2860,18/04/2024,11638,11638,107,16519,0,1598,1360,5,Mid-Sized Sedan
3101,https://www.sgcarmart.com/used_cars/info.php?ID=1289438&DL=1211,Mitsubishi,62800,13830,28-Aug-2018,86878,2018,506,Auto,18241,18/04/2024,13810,5000,79,33798,1589,1193,940,1,Mid-Sized Sedan
3102,https://www.sgcarmart.com/used_cars/info.php?ID=1289856&DL=4659,Mercedes-Benz,121800,31640,01-Mar-2017,99300,2016,1202,Auto,51152,18/04/2024,50126,62227,375,48209,730,1991,1585,5,Sports Car
3103,https://www.sgcarmart.com/used_cars/info.php?ID=1285946&DL=1026,Honda,23800,16970,09-Apr-2015,132007,2015,684,Auto,13324,18/04/2024,19587,14587,118,62002,31,1497,1160,2,MPV
3104,https://www.sgcarmart.com/used_cars/info.php?ID=1281962&DL=3915&utm_content=SLeligible,Audi,127777,19050,20-Jan-2012,,2011,3094,Auto,27306,18/04/2024,81914,81914,285,40714,2433,2995,1880,2,Luxury Sedan
3105,https://www.sgcarmart.com/used_cars/info.php?ID=1257858&DL=1177&utm_content=SLeligible,Audi,259000,26930,15-Feb-2023,20900,2022,3977,Auto,124953,18/04/2024,,,384,105524,3197,,2445,1,SUV
3106,https://www.sgcarmart.com/used_cars/info.php?ID=1289704&DL=2171,BMW,131800,20780,14-Jun-2019,149000,2019,1210,Auto,57453,18/04/2024,40922,49291,181,39728,1861,1998,1660,1,SUV
3107,https://www.sgcarmart.com/used_cars/info.php?ID=1290305&DL=3901,Mercedes-Benz,475888,45460,10-Jun-2023,17200,2022,3320,Auto,231617,18/04/2024,,,328,113034,3317,,2480,1,Luxury
3108,https://www.sgcarmart.com/used_cars/info.php?ID=1236217&DL=4038&utm_content=SLeligible,McLaren,680800,103980,18-Apr-2019,23000,2019,3636,Auto,244929,18/04/2024,194315,321767,591,41000,1490,3799,1356,4,Sports Car
3109,https://www.sgcarmart.com/used_cars/info.php?ID=1289314&DL=3167&utm_content=SLeligible,Porsche,236888,23930,11-Mar-2014,107000,2013,2246,Auto,105000,18/04/2024,74085,105353,270,106075,3285,2706,1415,2,Sports Car
3110,https://www.sgcarmart.com/used_cars/info.php?ID=1286099&DL=2341,Toyota,98800,25810,27-Dec-2017,,2017,974,Auto,21979,18/04/2024,,,134,47002,1343,1797,1620,2,MPV
3111,https://www.sgcarmart.com/used_cars/info.php?ID=1290297&DL=3727,Peugeot,75000,15940,31-Jan-2018,121000,2017,508,Auto,33001,18/04/2024,26630,29282,128,36890,1367,1199,1270,1,SUV
3112,https://www.sgcarmart.com/used_cars/info.php?ID=1290096&DL=1418&utm_content=SLeligible,Volkswagen,53800,12970,11-Jun-2008,184217,2008,930,Auto,15851,18/04/2024,27750,27750,167,38214,1493,1390,1293,3,Hatchback
3113,https://www.sgcarmart.com/used_cars/info.php?ID=1284179&DL=4466,Toyota,21500,,30-Sep-2014,152700,2014,742,Auto,9777,18/04/2024,18650,13650,120,65710,151,1598,1205,1,Mid-Sized Sedan
3114,https://www.sgcarmart.com/used_cars/info.php?ID=1279136&DL=3863&utm_content=SLeligible,Mercedes-Benz,159800,27740,26-Nov-2018,73933,2018,1202,Auto,59094,18/04/2024,51081,63946,207,31101,1677,1991,1760,3,SUV
3115,https://www.sgcarmart.com/used_cars/info.php?ID=1282081&DL=4162,Jaguar,115800,20650,01-Feb-2019,72556,2018,1210,Auto,39863,18/04/2024,29772,33681,197,33989,1733,1997,1757,1,SUV
3116,https://www.sgcarmart.com/used_cars/info.php?ID=1279699&DL=2080&utm_content=SLeligible,BMW,93800,14880,23-Sep-2019,,2019,684,Auto,36766,18/04/2024,24215,25901,107,31917,1979,1499,1490,2,MPV
3117,https://www.sgcarmart.com/used_cars/info.php?ID=1290116&DL=4558,Volkswagen,88800,14360,17-Oct-2019,82000,2019,624,Auto,33473,18/04/2024,19703,19703,123,34001,1983,1395,1270,1,Hatchback
3118,https://www.sgcarmart.com/used_cars/info.php?ID=1282291&DL=3451,Mercedes-Benz,112888,17560,28-Nov-2019,71000,2019,740,Auto,38332,18/04/2024,26182,28655,120,30000,2044,1595,1435,2,SUV
3119,https://www.sgcarmart.com/used_cars/info.php?ID=1263909&DL=2976&utm_content=SLeligible,Toyota,123800,30470,13-Jun-2017,112400,2017,1792,Auto,53156,18/04/2024,45431,55604,179,54000,1130,2494,2065,3,MPV
3120,https://www.sgcarmart.com/used_cars/info.php?ID=1280736&DL=3598&utm_content=SLeligible,BMW,106888,27140,28-Jan-2016,165008,2015,2384,Auto,73399,18/04/2024,80700,117260,321,50089,644,2998,1770,2,Luxury Sedan
3121,https://www.sgcarmart.com/used_cars/info.php?ID=1269847&DL=3259&utm_content=SLeligible,BMW,134988,20440,14-Aug-2019,65000,2019,1210,Auto,67255,18/04/2024,43149,52409,181,52502,1921,1998,1540,2,Luxury Sedan
3122,https://www.sgcarmart.com/used_cars/info.php?ID=1255840&DL=1043&utm_content=SLeligible,Mercedes-Benz,142800,26380,28-Feb-2017,,2016,2382,Auto,95876,18/04/2024,90290,134522,268,53001,739,2996,1940,3,Luxury Sedan
3123,https://www.sgcarmart.com/used_cars/info.php?ID=1233067&DL=4061&utm_content=SLeligible,Toyota,225888,23300,13-Sep-2023,27,2023,,Auto,122341,18/04/2024,,,138,119399,3410,1797,1640,1,MPV
3124,https://www.sgcarmart.com/used_cars/info.php?ID=1273102&DL=3750&utm_content=SLeligible,Mercedes-Benz,108800,10870,06-May-2014,110886,2014,740,Auto,,18/04/2024,24797,16716,120,,0,1595,1395,1,Hatchback
3125,https://www.sgcarmart.com/used_cars/info.php?ID=1284360&DL=3318&utm_content=SLeligible,BMW,139800,13970,10-Apr-2015,126000,2014,1210,Auto,,18/04/2024,37752,39853,181,,0,1997,1615,2,Luxury Sedan
3126,https://www.sgcarmart.com/used_cars/info.php?ID=1289523&DL=4343,Audi,21800,,31-Jul-2014,,2014,624,Auto,8834,18/04/2024,26514,14120,120,65002,92,1395,1300,3,Hatchback
3127,https://www.sgcarmart.com/used_cars/info.php?ID=1289156&DL=3598,BMW,76288,19860,25-Apr-2017,72888,2016,684,Auto,37715,18/04/2024,32697,32776,134,54405,1101,1499,1515,2,Sports Car
3128,https://www.sgcarmart.com/used_cars/info.php?ID=1234017&DL=3570&utm_content=SLeligible,Ferrari,248888,55870,03-Nov-2009,47000,2009,6648,Auto,14869,18/04/2024,199410,199410,483,33377,1612,4308,1450,6,Sports Car
3129,https://www.sgcarmart.com/used_cars/info.php?ID=1286957&DL=3902,Honda,76500,13990,18-Jun-2019,76877,2018,682,Auto,26823,18/04/2024,,,135,42002,1855,1496,1080,2,Hatchback
3130,https://www.sgcarmart.com/used_cars/info.php?ID=1286174&DL=4436,BMW,385600,44080,09-Sep-2020,41700,2018,4568,Auto,179984,18/04/2024,130845,207521,616,38110,2311,4395,1940,2,Luxury Sedan
3131,https://www.sgcarmart.com/used_cars/info.php?ID=1288877&DL=3722,Honda,50800,14170,19-Jul-2017,90000,2016,682,Auto,20107,18/04/2024,19538,9538,130,42801,1185,1496,1130,1,Stationwagon
3132,https://www.sgcarmart.com/used_cars/info.php?ID=1269350&DL=1339&utm_content=SLeligible,Volkswagen,70800,15000,25-May-2018,91000,2017,392,Auto,28547,18/04/2024,18517,18517,108,38000,1496,999,1257,3,Hatchback
3133,https://www.sgcarmart.com/used_cars/info.php?ID=1289980&DL=4498,Toyota,40800,16310,12-Jul-2016,113000,2016,682,Auto,17625,18/04/2024,18858,8858,107,55200,793,1496,1320,3,MPV
3134,https://www.sgcarmart.com/used_cars/info.php?ID=1290094&DL=1000&utm_content=SLeligible,Honda,59800,13830,08-May-2018,103000,2018,578,Auto,20920,18/04/2024,17411,7411,97,39000,1469,1317,1030,2,Hatchback
3135,https://www.sgcarmart.com/used_cars/info.php?ID=1265392&DL=2029&utm_content=SLeligible,Honda,153500,15330,28-Dec-2023,27,2021,682,Auto,89659,18/04/2024,23305,9627,116,85000,3534,1496,1250,1,SUV
3136,https://www.sgcarmart.com/used_cars/info.php?ID=1282183&DL=1155,Toyota,318000,30770,24-Jul-2023,8100,2023,1792,Auto,158556,18/04/2024,,,194,118001,3380,2493,2210,1,MPV
3137,https://www.sgcarmart.com/used_cars/info.php?ID=1236122&DL=3875&utm_content=SLeligible,Mitsubishi,146500,29580,29-Apr-2009,,2008,1815,Manual,16355,18/04/2024,35476,35476,276,33018,1493,1998,1520,5,Sports Car
3138,https://www.sgcarmart.com/used_cars/info.php?ID=1283223&DL=1238,Honda,32800,15850,28-Jan-2016,78000,2015,682,Auto,14194,18/04/2024,19223,9223,128,51301,644,1496,1190,3,SUV
3139,https://www.sgcarmart.com/used_cars/info.php?ID=1283067&DL=3333,BMW,56800,17320,16-Nov-2016,92136,2016,1082,Auto,28144,18/04/2024,,,113,52668,918,1496,1480,2,MPV
3140,https://www.sgcarmart.com/used_cars/info.php?ID=1290445&DL=3931,Renault,88000,14010,23-Dec-2019,82000,2019,,Auto,31265,18/04/2024,,,108,32889,2069,1461,1501,2,Hatchback
3141,https://www.sgcarmart.com/used_cars/info.php?ID=1290425&DL=3602,Citroen,129800,15170,18-Jan-2022,43000,2021,508,Auto,63830,18/04/2024,23085,24319,128,58801,2795,1199,1397,1,MPV
3142,https://www.sgcarmart.com/used_cars/info.php?ID=1285303&DL=4114,Mitsubishi,32800,16850,08-Sep-2015,113000,2015,1636,Auto,18781,18/04/2024,18795,18795,164,60789,485,2360,1530,1,SUV
3143,https://www.sgcarmart.com/used_cars/info.php?ID=1289362&DL=3137,Subaru,39800,16450,31-Mar-2016,,2016,1208,Auto,17806,18/04/2024,15515,15515,147,47604,397,1995,1566,2,SUV
3144,https://www.sgcarmart.com/used_cars/info.php?ID=1279929&DL=1429&utm_content=SLeligible,Hyundai,77900,13140,27-Aug-2019,113000,2019,738,Auto,28307,18/04/2024,14937,14937,125,31917,1953,1591,1345,1,Mid-Sized Sedan
