,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
2361,https://www.sgcarmart.com/used_cars/info.php?ID=1250325&DL=3397&utm_content=SLeligible,Toyota,148800,24380,22-Jul-2019,77000,2019,2028,Auto,50060,13/03/2024,31670,36338,47000,1953,2694,1875,3,SUV
2362,https://www.sgcarmart.com/used_cars/info.php?ID=1256309&DL=4074&utm_content=SLeligible,Honda,111000,14290,05-Aug-2021,16000,2021,684,Auto,42753,13/03/2024,,,47010,2677,1498,1220,1,Hatchback
2363,https://www.sgcarmart.com/used_cars/info.php?ID=1100257&DL=3116&utm_content=SLeligible,Aston,175000,87620,13-Mar-2006,45000,2006,6588,Manual,10172,13/03/2024,184224,202647,50932,402,4282,1570,5,Sports Car
2364,https://www.sgcarmart.com/used_cars/info.php?ID=1277181&DL=4309,Nissan,50800,14090,17-Aug-2017,22708,2017,508,Auto,19283,13/03/2024,13801,5000,46778,1248,1198,1048,1,Hatchback
2365,https://www.sgcarmart.com/used_cars/info.php?ID=1260673&DL=4311&utm_content=SLeligible,Subaru,45800,11620,21-Feb-2008,,2007,1113,Manual,16606,13/03/2024,10146,11161,42122,1132,1597,1260,3,Mid-Sized Sedan
2366,https://www.sgcarmart.com/used_cars/info.php?ID=1254540&DL=3298&utm_content=SLeligible,Toyota,114800,32240,24-Nov-2016,84397,2016,1792,Auto,48585,13/03/2024,45431,55604,56410,970,2494,2065,1,MPV
2367,https://www.sgcarmart.com/used_cars/info.php?ID=1236972&DL=3137&utm_content=SLeligible,BMW,142800,22960,28-Sep-2018,55000,2018,1210,Auto,68019,13/03/2024,,,32000,1644,1998,1770,3,Luxury
2368,https://www.sgcarmart.com/used_cars/info.php?ID=1245284&DL=2563&utm_content=SLeligible,Peugeot,91800,13180,22-Mar-2011,91000,2011,965,Auto,27760,13/03/2024,36917,36917,39844,2225,1598,1336,2,Sports Car
2369,https://www.sgcarmart.com/used_cars/info.php?ID=1237722&DL=4473&utm_content=SLeligible,Nissan,112888,13280,18-Jun-2022,31000,2021,714,Auto,63197,13/03/2024,,,70901,3014,1198,1220,1,Hatchback
2370,https://www.sgcarmart.com/used_cars/info.php?ID=1278324&DL=3365,Subaru,58800,16170,11-May-2017,105269,2016,744,Auto,26324,13/03/2024,15421,15421,51600,1132,1600,1480,1,SUV
2371,https://www.sgcarmart.com/used_cars/info.php?ID=1278226&DL=3414,BMW,69800,18480,27-Feb-2017,98314,2016,684,Auto,33130,13/03/2024,30895,30253,50621,763,1499,1430,2,SUV
2372,https://www.sgcarmart.com/used_cars/info.php?ID=1278026&DL=3849,Toyota,35500,15610,05-Nov-2015,156000,2015,742,Auto,20209,13/03/2024,19589,19589,57301,577,1598,1205,1,Mid-Sized Sedan
2373,https://www.sgcarmart.com/used_cars/info.php?ID=1206551&DL=2976&utm_content=SLeligible,Lexus,45800,14240,07-Jun-2007,,2007,2700,Auto,16883,13/03/2024,36637,40301,52491,1163,2500,1625,3,Luxury Sedan
2374,https://www.sgcarmart.com/used_cars/info.php?ID=1278123&DL=1000&utm_content=SLeligible,Mitsubishi,88000,16550,11-Sep-2018,52000,2018,684,Auto,34428,13/03/2024,25062,27087,34381,1618,1499,1490,1,SUV
2375,https://www.sgcarmart.com/used_cars/info.php?ID=1256159&DL=2754&utm_content=SLeligible,Land,282800,27550,16-Jun-2023,9000,2022,1210,Auto,134494,13/03/2024,,,124002,3377,1997,1845,1,SUV
2376,https://www.sgcarmart.com/used_cars/info.php?ID=1256292&DL=1000&utm_content=SLeligible,Nissan,34800,16580,20-Oct-2015,,2015,742,Auto,17920,13/03/2024,16439,16439,55399,581,1598,1205,2,Mid-Sized Sedan
2377,https://www.sgcarmart.com/used_cars/info.php?ID=1263287&DL=1238&utm_content=SLeligible,Mazda,65800,13150,15-Jul-2014,146000,2014,1210,Auto,,13/03/2024,20192,10269,,1825,1998,1438,3,Luxury Sedan
2378,https://www.sgcarmart.com/used_cars/info.php?ID=1278347&DL=1000&utm_content=SLeligible,Honda,63800,15960,12-Mar-2008,110000,2008,1110,Auto,15699,13/03/2024,19551,21507,39274,1132,1595,1220,5,Mid-Sized Sedan
2379,https://www.sgcarmart.com/used_cars/info.php?ID=1234300&DL=1034&utm_content=SLeligible,BMW,36800,17960,01-Apr-2006,112737,2005,3573,Auto,10438,13/03/2024,79076,86984,50932,738,2996,1910,5,Luxury Sedan
2380,https://www.sgcarmart.com/used_cars/info.php?ID=1278380&DL=4430&utm_content=SLeligible,Porsche,237000,24800,01-Oct-2013,101000,2013,2246,Auto,116981,13/03/2024,71004,99808,122414,3472,2706,1415,3,Sports Car
2381,https://www.sgcarmart.com/used_cars/info.php?ID=1278489&DL=3283&utm_content=SLeligible,Toyota,45800,13040,17-Sep-2007,,2007,1026,Auto,15483,13/03/2024,12607,13868,44081,1278,1497,1095,4,Mid-Sized Sedan
2382,https://www.sgcarmart.com/used_cars/info.php?ID=1265135&DL=4464&utm_content=SLeligible,Honda,88800,13610,23-Jun-2020,41095,2020,578,Auto,25542,13/03/2024,16678,6678,32699,2289,1318,1052,2,Hatchback
2383,https://www.sgcarmart.com/used_cars/info.php?ID=1278323&DL=1066,Honda,55800,16560,02-Jun-2017,79813,2017,682,Auto,20408,13/03/2024,,,53300,1164,1496,1280,1,SUV
2384,https://www.sgcarmart.com/used_cars/info.php?ID=1243662&DL=3931&utm_content=SLeligible,Mercedes-Benz,172000,21180,15-Dec-2020,55000,2020,684,Auto,71097,13/03/2024,46968,57756,41101,2461,1497,1635,2,Luxury Sedan
2385,https://www.sgcarmart.com/used_cars/info.php?ID=1232856&DL=3350&utm_content=SLeligible,Mercedes-Benz,303800,31880,19-Apr-2022,16665,2020,1202,Auto,143827,13/03/2024,66023,90842,99010,2955,1991,1635,1,Sports Car
2386,https://www.sgcarmart.com/used_cars/info.php?ID=1231243&DL=2870&utm_content=SLeligible,Volkswagen,33988,13710,21-Dec-2015,123800,2015,620,Auto,20753,13/03/2024,19366,19366,56989,642,1390,1417,3,Mid-Sized Sedan
2387,https://www.sgcarmart.com/used_cars/info.php?ID=1260932&DL=3038&utm_content=SLeligible,Hyundai,185000,23510,24-Sep-2021,17000,2021,2232,Auto,57756,13/03/2024,,,61001,2735,,2151,1,Hatchback
2388,https://www.sgcarmart.com/used_cars/info.php?ID=1268958&DL=3587&utm_content=SLeligible,Toyota,181688,29200,13-Aug-2019,56318,2019,1792,Auto,57916,13/03/2024,39195,46873,42002,1945,2493,2030,2,MPV
2389,https://www.sgcarmart.com/used_cars/info.php?ID=1263438&DL=3405&utm_content=SLeligible,Porsche,170800,35430,20-Oct-2017,85000,2017,1194,Auto,74473,13/03/2024,63503,86306,51000,1311,1984,1845,2,SUV
2390,https://www.sgcarmart.com/used_cars/info.php?ID=1267015&DL=1090&utm_content=SLeligible,Nissan,37800,15880,26-Feb-2016,96000,2015,508,Auto,15811,13/03/2024,18454,13454,43000,397,1197,1285,2,SUV
2391,https://www.sgcarmart.com/used_cars/info.php?ID=1278077&DL=1213,Volkswagen,96800,14410,26-Mar-2020,61324,2019,624,Auto,33615,13/03/2024,19704,19704,31210,2192,1395,1270,1,Hatchback
2392,https://www.sgcarmart.com/used_cars/info.php?ID=1226518&DL=3794&utm_content=SLeligible,Kia,53800,13910,08-Aug-2017,151000,2017,738,Auto,22982,13/03/2024,12950,12950,42801,1220,1591,1295,2,Mid-Sized Sedan
2393,https://www.sgcarmart.com/used_cars/info.php?ID=1279026&DL=1000&utm_content=SLeligible,Mercedes-Benz,124800,12470,26-May-2014,154389,2014,740,Auto,,13/03/2024,28666,22133,,0,1595,1430,3,Luxury Sedan
2394,https://www.sgcarmart.com/used_cars/info.php?ID=1254947&DL=2296&utm_content=SLeligible,Mercedes-Benz,333800,33910,12-Dec-2022,9000,2021,4336,Auto,139299,13/03/2024,,,95856,3168,,2495,1,SUV
2395,https://www.sgcarmart.com/used_cars/info.php?ID=1272203&DL=1000&utm_content=SLeligible,Mercedes-Benz,210000,29120,27-Feb-2020,62000,2019,1202,Auto,77036,13/03/2024,55968,72743,37705,1858,1991,1795,1,SUV
2396,https://www.sgcarmart.com/used_cars/info.php?ID=1264008&DL=3452&utm_content=SLeligible,Mitsubishi,62800,12640,17-Aug-2009,167000,2009,1026,Auto,12779,13/03/2024,18142,18142,25727,1495,1499,1313,3,Mid-Sized Sedan
2397,https://www.sgcarmart.com/used_cars/info.php?ID=1258420&DL=1009&utm_content=SLeligible,Toyota,208800,27910,12-Aug-2020,120000,2019,1792,Auto,68408,13/03/2024,48192,59469,37102,2319,2494,2055,1,MPV
2398,https://www.sgcarmart.com/used_cars/info.php?ID=1260013&DL=4140&utm_content=SLeligible,Mitsubishi,56800,14160,11-May-2017,,2017,1636,Auto,31699,13/03/2024,22974,24164,51000,1132,2360,1625,2,SUV
2399,https://www.sgcarmart.com/used_cars/info.php?ID=1261670&DL=3867&utm_content=SLeligible,Porsche,120800,20240,16-Apr-2010,,2009,7294,Auto,22717,13/03/2024,144699,144699,38071,1860,4806,1800,4,Sports Car
2400,https://www.sgcarmart.com/used_cars/info.php?ID=1275979&DL=3048&utm_content=SLeligible,Toyota,59800,12230,12-Feb-2009,142000,2009,1815,Auto,15324,13/03/2024,23511,23511,31335,1468,1998,1540,3,MPV
2401,https://www.sgcarmart.com/used_cars/info.php?ID=1262365&DL=3887&utm_content=SLeligible,Kia,77800,12360,27-Nov-2019,82000,2019,238,Auto,19610,13/03/2024,14492,14492,15309,2068,1591,1287,1,Mid-Sized Sedan
2402,https://www.sgcarmart.com/used_cars/info.php?ID=1266652&DL=3810&utm_content=SLeligible,BMW,136800,17480,30-Nov-2020,25700,2020,684,Auto,55600,13/03/2024,33395,38753,39500,2436,1499,1320,1,Hatchback
2403,https://www.sgcarmart.com/used_cars/info.php?ID=1274109&DL=3350,Honda,159800,16690,13-Feb-2023,33731,2020,682,Manual,110490,13/03/2024,31951,21732,105524,2920,1496,1330,1,Hatchback
2404,https://www.sgcarmart.com/used_cars/info.php?ID=1264696&DL=3283&utm_content=SLeligible,Renault,62800,13260,20-Apr-2018,85000,2017,1048,Auto,26919,13/03/2024,,,37000,1496,1461,1501,1,Hatchback
2405,https://www.sgcarmart.com/used_cars/info.php?ID=1260588&DL=2391&utm_content=SLeligible,Audi,79822,20800,27-Sep-2016,133000,2016,1194,Auto,46505,13/03/2024,44297,54016,55501,913,1984,1670,1,Luxury Sedan
2406,https://www.sgcarmart.com/used_cars/info.php?ID=1277027&DL=3287,Kia,121800,13210,30-Sep-2022,12000,2021,738,Auto,85024,13/03/2024,17567,17567,84000,3106,1591,1287,2,Mid-Sized Sedan
2407,https://www.sgcarmart.com/used_cars/info.php?ID=1278607&DL=4120,BMW,100800,22680,15-Sep-2017,91400,2017,1210,Auto,44842,13/03/2024,36108,42552,49000,1276,1997,1680,2,SUV
2408,https://www.sgcarmart.com/used_cars/info.php?ID=1278224&DL=3851,Honda,180000,30090,08-Apr-2019,60000,2018,1208,Manual,62981,13/03/2024,44878,54830,43102,1830,1996,1451,1,Sports Car
2409,https://www.sgcarmart.com/used_cars/info.php?ID=1275851&DL=4098,Honda,80388,14940,30-Jan-2019,83000,2018,682,Auto,25671,13/03/2024,,,31307,1466,1496,1190,1,Stationwagon
2410,https://www.sgcarmart.com/used_cars/info.php?ID=1278643&DL=3767&utm_content=SLeligible,Volkswagen,55800,11150,15-May-2014,,2013,620,Auto,,13/03/2024,20333,10467,,1825,1390,1417,2,Mid-Sized Sedan
2411,https://www.sgcarmart.com/used_cars/info.php?ID=1274713&DL=2097,Toyota,57500,16680,18-Jan-2017,119241,2016,976,Auto,27105,13/03/2024,19955,19955,53106,734,1798,1360,1,MPV
2412,https://www.sgcarmart.com/used_cars/info.php?ID=1277461&DL=1429,Kia,74800,13210,08-Jul-2019,95000,2019,392,Auto,22746,13/03/2024,19040,9040,30009,1919,998,1185,1,SUV
2413,https://www.sgcarmart.com/used_cars/info.php?ID=1278536&DL=1068,Honda,30800,15490,19-Nov-2015,177000,2015,682,Auto,14598,13/03/2024,19386,9386,56001,610,1496,1190,2,SUV
2414,https://www.sgcarmart.com/used_cars/info.php?ID=1278648&DL=2191,Mitsubishi,81500,16910,14-Jun-2018,87000,2018,1210,Auto,29555,13/03/2024,19130,19130,37989,1550,1998,1480,1,SUV
2415,https://www.sgcarmart.com/used_cars/info.php?ID=1266278&DL=1009&utm_content=SLeligible,Volkswagen,76800,18680,22-Sep-2017,48618,2017,624,Auto,31509,13/03/2024,24925,21895,49000,1283,1395,1288,1,MPV
2416,https://www.sgcarmart.com/used_cars/info.php?ID=1245444&DL=4404&utm_content=SLeligible,Jaguar,52800,16470,15-Mar-2016,130000,2015,1812,Auto,33315,13/03/2024,,,48002,731,1999,1574,2,Luxury
2417,https://www.sgcarmart.com/used_cars/info.php?ID=1277860&DL=1000&utm_content=SLeligible,BMW,299000,32720,18-Sep-2014,72000,2014,2362,Auto,100459,13/03/2024,80385,116693,109948,3322,2979,1537,2,Sports Car
2418,https://www.sgcarmart.com/used_cars/info.php?ID=1234630&DL=3456&utm_content=SLeligible,Skoda,78300,13380,24-May-2019,70000,2018,624,Auto,32185,13/03/2024,17479,17479,36704,1885,1395,1331,1,Hatchback
2419,https://www.sgcarmart.com/used_cars/info.php?ID=1278161&DL=3647,Citroen,32800,15080,27-Nov-2015,142000,2015,1144,Auto,17866,13/03/2024,,,59200,608,1560,1359,1,MPV
2420,https://www.sgcarmart.com/used_cars/info.php?ID=1277742&DL=1000&utm_content=SLeligible,Audi,366000,37830,25-Apr-2022,7900,2021,2262,Auto,152900,13/03/2024,80933,117680,79601,2951,2894,1795,2,Sports Car
2421,https://www.sgcarmart.com/used_cars/info.php?ID=1269710&DL=2870&utm_content=SLeligible,Hyundai,69988,13400,15-Nov-2018,98000,2018,738,Auto,23439,13/03/2024,14645,14645,28199,1701,1591,1345,1,Mid-Sized Sedan
2422,https://www.sgcarmart.com/used_cars/info.php?ID=1260000&DL=3518&utm_content=SLeligible,Honda,74800,13330,29-Jul-2019,43500,2019,578,Auto,19001,13/03/2024,16213,6213,26667,1950,1318,1052,2,Hatchback
2423,https://www.sgcarmart.com/used_cars/info.php?ID=1210797&DL=2140&utm_content=SLeligible,Hyundai,129800,15310,20-Jul-2022,10000,2022,,Auto,62094,13/03/2024,,,70901,3046,,1593,1,SUV
2424,https://www.sgcarmart.com/used_cars/info.php?ID=1278126&DL=1000&utm_content=SLeligible,2021,131800,16890,31-May-2021,25000,2021,1210,Auto,60315,13/03/2024,19800,19800,63002,2622,1998,1441,1,SUV
2425,https://www.sgcarmart.com/used_cars/info.php?ID=1278041&DL=1111,BMW,320800,34240,31-Aug-2021,38000,2021,2384,Auto,142049,13/03/2024,,,59501,2712,2998,2175,1,SUV
2426,https://www.sgcarmart.com/used_cars/info.php?ID=1278735&DL=3283,Audi,61800,16840,24-Jan-2017,,2016,624,Auto,31397,13/03/2024,32219,27107,52807,730,1395,1450,1,Luxury Sedan
2427,https://www.sgcarmart.com/used_cars/info.php?ID=1278963&DL=4453,Honda,76800,16020,18-May-2018,,2018,742,Auto,29998,13/03/2024,19662,19662,38830,1524,1597,1249,2,Mid-Sized Sedan
2428,https://www.sgcarmart.com/used_cars/info.php?ID=1272158&DL=3137,Volkswagen,15800,,22-Aug-2014,123000,2014,620,Auto,7244,13/03/2024,18692,8692,65710,158,1390,1417,2,Mid-Sized Sedan
2429,https://www.sgcarmart.com/used_cars/info.php?ID=1260808&DL=3597&utm_content=SLeligible,BMW,209000,24710,26-Jul-2021,24531,2021,1210,Auto,84645,13/03/2024,44159,53823,61112,2677,1998,1685,2,SUV
2430,https://www.sgcarmart.com/used_cars/info.php?ID=1277855&DL=2689,BMW,133777,21960,29-Nov-2018,88000,2018,1210,Auto,57846,13/03/2024,48911,60476,32900,1705,1998,1530,1,Luxury Sedan
2431,https://www.sgcarmart.com/used_cars/info.php?ID=1269763&DL=4108&utm_content=SLeligible,Peugeot,42800,15350,23-Jun-2016,,2015,1144,Auto,21643,13/03/2024,,,53694,829,1560,1500,1,MPV
2432,https://www.sgcarmart.com/used_cars/info.php?ID=1278796&DL=2097,Audi,29388,17150,25-Sep-2014,145872,2013,1194,Auto,24201,13/03/2024,38180,40452,74403,181,1984,1565,1,Luxury Sedan
2433,https://www.sgcarmart.com/used_cars/info.php?ID=1273925&DL=2976,Toyota,106800,18910,30-Nov-2018,88000,2018,1210,Auto,39948,13/03/2024,30806,35129,32552,1706,1998,1695,2,SUV
2434,https://www.sgcarmart.com/used_cars/info.php?ID=1269496&DL=2080&utm_content=SLeligible,Opel,89899,13030,19-Mar-2020,,2019,1182,Auto,35318,13/03/2024,,,30012,2195,1598,1381,2,Stationwagon
2435,https://www.sgcarmart.com/used_cars/info.php?ID=1273626&DL=3079&utm_content=SLeligible,Honda,98388,22000,09-Jan-2009,213000,2008,1815,Manual,15645,13/03/2024,29539,29539,34991,1618,1998,1270,5,Sports Car
2436,https://www.sgcarmart.com/used_cars/info.php?ID=1269380&DL=2283&utm_content=SLeligible,Subaru,51800,14430,28-Apr-2017,84000,2017,744,Auto,24608,13/03/2024,13454,13454,50789,1129,1600,1449,1,Mid-Sized Sedan
2437,https://www.sgcarmart.com/used_cars/info.php?ID=1279011&DL=3597,Audi,115000,16030,28-Aug-2020,50602,2019,392,Auto,40256,13/03/2024,22082,22915,35710,2344,999,1280,2,Luxury Sedan
2438,https://www.sgcarmart.com/used_cars/info.php?ID=1276710&DL=3887,Nissan,142888,18830,13-Apr-2021,115000,2020,802,Auto,51257,13/03/2024,,,52309,2555,1198,1758,1,MPV
2439,https://www.sgcarmart.com/used_cars/info.php?ID=1275185&DL=1095,Subaru,53888,13800,18-Jul-2017,55000,2016,244,Auto,18655,13/03/2024,15421,15421,25801,1219,1600,1480,1,SUV
2440,https://www.sgcarmart.com/used_cars/info.php?ID=1277383&DL=1000&utm_content=SLeligible,Hyundai,105000,14740,24-Oct-2020,8000,2020,738,Auto,35914,13/03/2024,14950,14950,37334,2400,1591,1345,1,Mid-Sized Sedan
2441,https://www.sgcarmart.com/used_cars/info.php?ID=1248542&DL=3218&utm_content=SLeligible,Subaru,37800,14940,21-Mar-2016,83000,2015,744,Auto,18251,13/03/2024,15274,15274,45000,737,1600,1480,1,SUV
2442,https://www.sgcarmart.com/used_cars/info.php?ID=1170142&DL=1376,BMW,30500,,15-Apr-2014,104000,2013,742,Auto,16780,13/03/2024,35770,32078,84504,31,1598,1405,3,Luxury Sedan
2443,https://www.sgcarmart.com/used_cars/info.php?ID=1278595&DL=4311,Porsche,610000,59980,14-Apr-2022,33000,2021,2364,Auto,254947,13/03/2024,154118,249413,83911,2950,2981,1630,3,Sports Car
2444,https://www.sgcarmart.com/used_cars/info.php?ID=1278874&DL=2875,Toyota,125800,21950,20-Nov-2018,82000,2018,1638,Auto,47260,13/03/2024,38358,45702,32552,1706,2362,1750,2,MPV
2445,https://www.sgcarmart.com/used_cars/info.php?ID=1260879&DL=4300&utm_content=SLeligible,Subaru,68888,16590,08-May-2008,,2008,2625,Auto,16079,13/03/2024,20670,22737,38712,1494,2457,1510,5,SUV
2446,https://www.sgcarmart.com/used_cars/info.php?ID=1278033&DL=1000,Honda,3666,,01-Oct-2009,149000,2008,1023,Auto,344,13/03/2024,18675,18675,13088,37,1496,1300,3,MPV
2447,https://www.sgcarmart.com/used_cars/info.php?ID=1277984&DL=1000&utm_content=SLeligible,BMW,148800,14870,25-Apr-2014,89063,2012,1210,Auto,,13/03/2024,44081,53714,,0,1997,1530,1,Luxury Sedan
2448,https://www.sgcarmart.com/used_cars/info.php?ID=1267516&DL=1068&utm_content=SLeligible,Toyota,60800,11650,15-Jun-2009,186000,2008,1023,Auto,14554,13/03/2024,18284,18284,27886,1893,1496,1200,3,Mid-Sized Sedan
2449,https://www.sgcarmart.com/used_cars/info.php?ID=1278654&DL=3632,Mercedes-Benz,270888,28470,04-Jul-2022,16500,2022,1202,Auto,139517,13/03/2024,,,106001,3010,1991,1625,1,Luxury
2450,https://www.sgcarmart.com/used_cars/info.php?ID=1278070&DL=1399&utm_content=SLeligible,Toyota,82800,14080,29-Jan-2010,130000,2009,2457,Auto,23213,13/03/2024,35783,35783,39463,1830,2362,1845,3,MPV
2451,https://www.sgcarmart.com/used_cars/info.php?ID=1278010&DL=2875&utm_content=SLeligible,Bentley,275888,29930,31-May-2013,60000,2013,4334,Auto,106269,13/03/2024,202486,202486,115270,3352,3993,2295,5,Sports Car
2452,https://www.sgcarmart.com/used_cars/info.php?ID=1278916&DL=511,Mercedes-Benz,,,25-Aug-2021,29972,2021,1202,Auto,,13/03/2024,45562,55787,59501,2706,1991,1730,1,SUV
2453,https://www.sgcarmart.com/used_cars/info.php?ID=1263971&DL=3495&utm_content=SLeligible,Nissan,45800,13700,16-Jan-2017,,2016,508,Auto,22461,13/03/2024,18689,13689,50101,732,1197,1285,3,SUV
2454,https://www.sgcarmart.com/used_cars/info.php?ID=1278545&DL=4635,BMW,165800,23180,26-Feb-2020,,2019,1210,Auto,61108,13/03/2024,45247,55346,32889,1857,1998,1460,2,Luxury Sedan
2455,https://www.sgcarmart.com/used_cars/info.php?ID=1259863&DL=3662&utm_content=SLeligible,Honda,86800,15480,22-Feb-2019,,2016,682,Auto,31808,13/03/2024,,,35403,1498,1496,1280,2,SUV
2456,https://www.sgcarmart.com/used_cars/info.php?ID=1278522&DL=3769&utm_content=SLeligible,Nissan,200800,54010,12-Apr-2008,,2008,5454,Auto,18652,13/03/2024,83760,83760,50168,1342,3799,1740,,Sports Car
2457,https://www.sgcarmart.com/used_cars/info.php?ID=1274245&DL=2077&utm_content=SLeligible,Volkswagen,80800,13170,11-May-2010,141061,2010,1672,Auto,20591,13/03/2024,31689,31689,33568,2227,1984,1684,1,SUV
2458,https://www.sgcarmart.com/used_cars/info.php?ID=1278956&DL=3137&utm_content=SLeligible,Volkswagen,78800,11730,06-Jan-2011,,2010,868,Auto,24513,13/03/2024,24811,24811,36475,2437,1390,1285,,Sports Car
2459,https://www.sgcarmart.com/used_cars/info.php?ID=1243669&DL=1001&utm_content=SLeligible,Renault,86800,13750,25-Nov-2019,72491,2019,1048,Auto,27978,13/03/2024,,,27000,2066,1461,1501,1,Hatchback
2460,https://www.sgcarmart.com/used_cars/info.php?ID=1268992&DL=3561&utm_content=SLeligible,Toyota,27500,19500,25-Jun-2015,100700,2015,682,Auto,10571,13/03/2024,13217,5000,61000,456,1496,1090,1,Mid-Sized Sedan
2461,https://www.sgcarmart.com/used_cars/info.php?ID=1239666&DL=2469&utm_content=SLeligible,Toyota,138800,24300,14-Jan-2019,53130,2018,1638,Auto,44662,13/03/2024,35973,42363,31001,1460,2362,1790,1,MPV
2462,https://www.sgcarmart.com/used_cars/info.php?ID=1272095&DL=3968,Honda,53800,14520,15-Jun-2017,58000,2016,684,Auto,23619,13/03/2024,18058,13058,46489,1186,1498,1046,2,Hatchback
2463,https://www.sgcarmart.com/used_cars/info.php?ID=1244677&DL=3546,BMW,69800,36470,12-May-2015,80000,2014,1210,Auto,39201,13/03/2024,48484,54878,78004,403,1997,1675,4,Sports Car
2464,https://www.sgcarmart.com/used_cars/info.php?ID=1272005&DL=1000&utm_content=SLeligible,Mercedes-Benz,270000,34180,19-Mar-2020,72000,2019,2384,Auto,118866,13/03/2024,,,37109,2195,2999,2220,1,SUV
2465,https://www.sgcarmart.com/used_cars/info.php?ID=1266650&DL=1339&utm_content=SLeligible,Honda,37800,14720,03-May-2016,170000,2016,684,Auto,17444,13/03/2024,17687,12687,46009,769,1497,1096,4,Mid-Sized Sedan
2466,https://www.sgcarmart.com/used_cars/info.php?ID=1243495&DL=3911&utm_content=SLeligible,Volkswagen,55800,14310,24-Nov-2017,71000,2016,508,Auto,21177,13/03/2024,15773,5773,47112,1335,1197,1229,1,Hatchback
2467,https://www.sgcarmart.com/used_cars/info.php?ID=1272432&DL=4332,BMW,35888,17150,29-Dec-2015,94265,2015,1082,Auto,15942,13/03/2024,,,57501,640,1496,1350,3,Hatchback
2468,https://www.sgcarmart.com/used_cars/info.php?ID=1277955&DL=1034,Suzuki,132800,16930,23-Nov-2021,33897,2021,610,Manual,39941,13/03/2024,,,47010,2804,1373,1020,1,Hatchback
2469,https://www.sgcarmart.com/used_cars/info.php?ID=1271360&DL=1164,Honda,52900,15000,30-May-2017,79000,2016,682,Auto,21096,13/03/2024,19490,9490,46489,1161,1496,1130,1,Stationwagon
2470,https://www.sgcarmart.com/used_cars/info.php?ID=1264635&DL=4061&utm_content=SLeligible,Hyundai,93500,16060,23-May-2019,53000,2019,732,Auto,40082,13/03/2024,,,48010,1894,1580,1370,3,Hatchback
2471,https://www.sgcarmart.com/used_cars/info.php?ID=1180720&DL=3863&utm_content=SLeligible,Porsche,118800,19370,06-May-2010,155462,2010,7294,Auto,20591,13/03/2024,145162,145162,33568,2227,4806,1875,3,Sports Car
